source_file	scene_index	scene_label	text_index	segment_index	speaker_original	speaker_zh_cn	voice	display_prefix	original_text	translation_zh_cn	translator_note
03.txt.json	0	*top	243	0	秋穂	秋穗	akiho0062		「ふふ、女子のほうが成長が早いってことかもね」	「呵呵，也许是因为女孩子成长得更快吧」	「ふふ、女子のほうが成長が早いってことかもね」
03.txt.json	0	*top	244	0	稔	稔			「ははは」	「哈哈哈」	「ははは」
03.txt.json	0	*top	245	0	秋穂	秋穗	akiho0063		「ふふふ」	「呵呵呵」	「ふふふ」
03.txt.json	0	*top	246	0	秋穂	秋穗	akiho0064		「ちなみに、見せつけたとか穏やかな表現にしてるけど、\n見せるどころか投げつけてきたのは覚えてるからね」	「顺便一提，我说‘拿给你看’已经算是很温和的说法了，\n我可还记得你不只是拿给我看，甚至还朝我扔过来呢」	「ちなみに、見せつけたとか穏やかな表現にしてるけど、\n見せるどころか投げつけてきたのは覚えてるからね」
03.txt.json	0	*top	247	0	稔	稔			「ぐ」	「呃」	「ぐ」
03.txt.json	0	*top	248	0	秋穂	秋穗	akiho0065		「カエルが背中に入って泣いた私を見て、爆笑してたの、\n一生忘れないからね」	「看到青蛙钻进我背上、把我吓哭之后还放声大笑的事，\n我一辈子都不会忘记」	「カエルが背中に入って泣いた私を見て、爆笑してたの、\n一生忘れないからね」
03.txt.json	0	*top	249	0	稔	稔			「や……ほんと……すいません」	「呃……真的……对不起」	「や……ほんと……すいません」
03.txt.json	0	*top	250	0					子供のころの被害者加害者って、大人になると\n逆になるから厄介だ。	小时候的受害者和加害者，长大后却会\n反过来，真是麻烦。	子供のころの被害者加害者って、大人になると\n逆になるから厄介だ。
03.txt.json	0	*top	251	0	秋穂	秋穗	akiho0066		「もう」	「真是的」	「もう」
03.txt.json	0	*top	252	0	秋穂	秋穗	akiho0067		「……」	「……」	「……」
03.txt.json	0	*top	253	0	秋穂	秋穗	akiho0068		「ほんと、意地悪ばっかりされたよ」	「你真的净会欺负人」	「ほんと、意地悪ばっかりされたよ」
03.txt.json	0	*top	254	0	秋穂	秋穗	akiho0069		「本当はこれもなのかも」	「说不定其实这也是呢」	「本当はこれもなのかも」
03.txt.json	0	*top	255	0	秋穂	秋穗	akiho0070		「いま私、からかわれてるのかも、って思っちゃうくらい」	「甚至让我觉得，我现在是不是正在被你捉弄」	「いま私、からかわれてるのかも、って思っちゃうくらい」
03.txt.json	0	*top	256	0					ちらっとベッドの方を見る。	我瞥了一眼床的方向。	ちらっとベッドの方を見る。
03.txt.json	0	*top	257	0	稔	稔			「……」	「……」	「……」
03.txt.json	0	*top	258	0	稔	稔			「こればっかりはネタじゃない。本当に見えてる」	「这可不是在开玩笑。我真的看得见」	「こればっかりはネタじゃない。本当に見えてる」
03.txt.json	0	*top	259	0					プーカはいまも、俺の目のまえでのんきにマンガ読んでる。	普卡现在也依然悠闲地在我眼前看着漫画。	プーカはいまも、俺の目のまえでのんきにマンガ読んでる。
03.txt.json	0	*top	260	0					俺にしか見えない少女がここにいる。	这里有一个只有我能看见的少女。	俺にしか見えない少女がここにいる。
03.txt.json	0	*top	261	0	秋穂	秋穗	akiho0071		「そう。\nうん、疑ってるとかじゃないよ」	「对。\n嗯，我不是在怀疑你什么」	「そう。\nうん、疑ってるとかじゃないよ」
03.txt.json	0	*top	262	0	秋穂	秋穗	akiho0072		「ただ……もう１０年？\n再会して、話したのも、もう１０年ぶりくらいでしょ」	「只是……已经十年了？\n我们重逢、再次交谈，也差不多是时隔十年了吧」	「ただ……もう１０年？\n再会して、話したのも、もう１０年ぶりくらいでしょ」
03.txt.json	0	*top	263	0	秋穂	秋穗	akiho0073		「こんな形になるなんて思わなくって」	「没想到会变成这样」	「こんな形になるなんて思わなくって」
03.txt.json	0	*top	264	0	稔	稔			「……」	「……」	「……」
03.txt.json	0	*top	265	0	稔	稔			「すまん」	「抱歉」	「すまん」
03.txt.json	0	*top	266	0	秋穂	秋穗	akiho0074		「あやまることじゃないったら」	「都说了这不是需要道歉的事」	「あやまることじゃないったら」
03.txt.json	0	*top	267	0	秋穂	秋穗	akiho0075		「……」	「……」	「……」
03.txt.json	0	*top	268	0	秋穂	秋穗	akiho0076		「ここにいるの？」	「你在这里吗？」	「ここにいるの？」
03.txt.json	0	*top	269	0					ベッドに手をやる猫村。	猫村把手伸向床。	ベッドに手をやる猫村。
03.txt.json	0	*top	270	0	プーカ	普卡	puca0277		「にゃんっ」	「喵」	「にゃんっ」
03.txt.json	0	*top	271	0					プーカが急にお尻を触られてびっくりしてた。	普卡突然被摸了屁股，吓了一跳。	プーカが急にお尻を触られてびっくりしてた。
03.txt.json	0	*top	272	0	秋穂	秋穗	akiho0077		「この辺？」	「这附近？」	「この辺？」
03.txt.json	0	*top	273	0	稔	稔			「あー、うん、まあ」	「啊——嗯，算是吧」	「あー、うん、まあ」
03.txt.json	0	*top	274	0	秋穂	秋穗	akiho0078		「はじめまして」	「初次见面」	「はじめまして」
03.txt.json	0	*top	275	0					でも、俺の目にもプーカの感覚でも、\nしっかりお尻をぽんぽんしてるのに。	可是，无论在我眼里还是在普卡的感觉中，\n明明都确确实实地拍着她的屁股。	でも、俺の目にもプーカの感覚でも、\nしっかりお尻をぽんぽんしてるのに。
03.txt.json	0	*top	276	0					猫村はまるで気にせず、ただ布団を撫でてるだけ。\nって感じだった。	猫村却完全不在意，只是在抚摸被子。\n给人的感觉就是这样。	猫村はまるで気にせず、ただ布団を撫でてるだけ。\nって感じだった。
03.txt.json	0	*top	277	0					人のお尻をぽんぽんしてたら、\nもうちょっと何かしらの反応するよな。	要是一直拍着别人的屁股，\n多少也该有点反应吧。	人のお尻をぽんぽんしてたら、\nもうちょっと何かしらの反応するよな。
03.txt.json	0	*top	278	0					猫村には見えてないし、感触もないようだ。	猫村既看不见她，似乎也感觉不到她。	猫村には見えてないし、感触もないようだ。
03.txt.json	0	*top	279	0	プーカ	普卡	puca0278		「なう、なにこのお姉さん。唐突なセクハラ」	「喵，这位姐姐是怎么回事？突然就性骚扰」	「なう、なにこのお姉さん。唐突なセクハラ」
03.txt.json	0	*top	280	0					我慢しろ。	忍着点。	我慢しろ。
03.txt.json	0	*top	281	0	秋穂	秋穗	akiho0079		「……」	「……」	「……」
03.txt.json	0	*top	282	0	秋穂	秋穗	akiho0080		「分かってあげられなくて、ごめんね」	「对不起，没能理解你」	「分かってあげられなくて、ごめんね」
03.txt.json	0	*top	283	0	稔	稔			「……」	「……」	「……」
03.txt.json	0	*top	284	0					手を放した。	我松开了手。	手を放した。
03.txt.json	0	*top	285	0					あくまで存在を認知は出来てない。	严格来说，他还无法认知到她的存在。	あくまで存在を認知は出来てない。
03.txt.json	0	*top	286	0					でも俺を疑うではない。ってところかな。	不过也不是在怀疑我。大概就是这种感觉吧。	でも俺を疑うではない。ってところかな。
03.txt.json	0	*top	287	0	秋穂	秋穗	akiho0081		「この子、女の子だっけ？」	「这孩子是女孩子吗？」	「この子、女の子だっけ？」
03.txt.json	0	*top	288	0	稔	稔			「ああ」	「嗯」	「ああ」
03.txt.json	0	*top	289	0	稔	稔			「手が１０本足が１００本、\n３つある首がにょきにょき伸びる妖怪だ」	「手有十只、脚有一百只，还有三颗脑袋会嗖嗖地伸长的妖怪」	「手が１０本足が１００本、\n３つある首がにょきにょき伸びる妖怪だ」
03.txt.json	0	*top	290	0	秋穂	秋穗	akiho0082		「どわあ！」	「哇啊！」	「どわあ！」
03.txt.json	0	*top	291	0					ベッドから離れる。	离开床边。	ベッドから離れる。
03.txt.json	0	*top	292	0	秋穂	秋穗	akiho0083		「そそそそそういう系！？　もっと大人しい子じゃないの？」	「是是是是这种类型的！？　难道不是更老实的孩子吗？」	「そそそそそういう系！？　もっと大人しい子じゃないの？」
03.txt.json	0	*top	293	0	稔	稔			「身体に触った相手の匂いを覚えてどこまでも着いていく。\nいまお前に取り憑こうと腕にすがりついている」	「它会记住触碰过自己身体的人的气味，然后无论到哪里都会跟着对方。\n现在正缠着你的手臂，想要附到你身上」	「身体に触った相手の匂いを覚えてどこまでも着いていく。\nいまお前に取り憑こうと腕にすがりついている」
03.txt.json	0	*top	294	0	秋穂	秋穗	akiho0084		「やめろォ！」	「住手啊！」	「やめろォ！」
03.txt.json	0	*top	295	0					怒った。	她生气了。	怒った。
03.txt.json	0	*top	296	0	秋穂	秋穗	akiho0085		「もう……からかうにしても、お化け系はやめてよ。\n病院の仕事ってそういうの考えちゃうと怖いんだから」	「真是的……就算要捉弄我，也别拿鬼怪之类的开玩笑啊。\n一想到医院的工作，这种东西就很可怕啊」	「もう……からかうにしても、お化け系はやめてよ。\n病院の仕事ってそういうの考えちゃうと怖いんだから」
03.txt.json	0	*top	297	0	稔	稔			「すまんすまん」	「对不起对不起」	「すまんすまん」
03.txt.json	0	*top	298	0	秋穂	秋穗	akiho0086		「はあ……あうう、しかも今日夜勤なんだよぅ。\n暗くなってから霊安室の見回りもするんだよぅ」	「唉……呜呜，而且我今天还要上夜班呢。\n天黑以后还要去巡查太平间呢」	「はあ……あうう、しかも今日夜勤なんだよぅ。\n暗くなってから霊安室の見回りもするんだよぅ」
03.txt.json	0	*top	299	0	稔	稔			「それは……ほんとすまん」	「那个……真的很抱歉」	「それは……ほんとすまん」
03.txt.json	0	*top	300	0	稔	稔			「いま言ったのは冗談だ。\n本物はちょっと変なコスプレした中学生くらいのガキで」	「刚才说的是开玩笑。\n真的其实就是个穿着有点奇怪的中学生模样的臭小鬼」	「いま言ったのは冗談だ。\n本物はちょっと変なコスプレした中学生くらいのガキで」
03.txt.json	0	*top	301	0	プーカ	普卡	puca0279		「いきなり失礼なお姉さんだなあ」	「突然就对人这么失礼，真是个奇怪的大姐姐啊」	「いきなり失礼なお姉さんだなあ」
03.txt.json	0	*top	302	0	プーカ	普卡	puca0280		「勝手に揉むのは揉まれる覚悟のあるやつだけだ。\nオラオラァケツ揉ませんかい！」	「敢擅自揉别人的，就得做好被揉回来的觉悟。\n喂喂喂，给我揉揉屁股啊！」	「勝手に揉むのは揉まれる覚悟のあるやつだけだ。\nオラオラァケツ揉ませんかい！」
03.txt.json	0	*top	303	0					もみもみ。	揉啊揉。	もみもみ。
03.txt.json	0	*top	304	0	稔	稔			「……」	「……」	「……」
03.txt.json	0	*top	305	0	稔	稔			「いま、なんか感じるか？」	「现在有感觉吗？」	「いま、なんか感じるか？」
03.txt.json	0	*top	306	0	秋穂	秋穗	akiho0087		「え？　なにも」	「诶？　什么感觉都没有」	「え？　なにも」
03.txt.json	0	*top	307	0					がっつりケツを揉まれているが、\nやはり感触はないようだった。	屁股被狠狠地揉着，\n但看来果然还是没有任何触感。	がっつりケツを揉まれているが、\nやはり感触はないようだった。
03.txt.json	0	*top	308	0	秋穂	秋穗	akiho0088		「……私、いま何かされてる？」	「……我现在是不是被做了什么？」	「……私、いま何かされてる？」
03.txt.json	0	*top	309	0	稔	稔			「あー……」	「啊……」	「あー……」
03.txt.json	0	*top	310	0					えと、	那个、	えと、
03.txt.json	0	*top	311	0	秋穂	秋穗	akiho0089		「も、もう帰るね！\n困ったことがあったら病院に来て！\nうちお祓いしてくれるお寺も紹介できるから！」	「我、我先回去了！\n要是遇到什么麻烦，就来医院！\n我还可以给你介绍能驱邪的寺庙！」	「も、もう帰るね！\n困ったことがあったら病院に来て！\nうちお祓いしてくれるお寺も紹介できるから！」
03.txt.json	0	*top	312	0	稔	稔			「お、おう」	「哦、哦」	「お、おう」
03.txt.json	0	*top	313	0					荷物をまとめて、出て行ってしまった。	她收拾好行李，就离开了。	荷物をまとめて、出て行ってしまった。
03.txt.json	0	*top	314	0					んーむ。	嗯。	んーむ。
03.txt.json	0	*top	315	0					ま、黙っててくれそうだし、別にいいか。	反正她应该会替我保密，那就没什么了。	ま、黙っててくれそうだし、別にいいか。
03.txt.json	0	*top	316	0	プーカ	普卡	puca0281		「ドタバタな人だったね」	「她还真是个风风火火的人呢」	「ドタバタな人だったね」
03.txt.json	0	*top	317	0	稔	稔			「そうなった理由の半分はお前だけどな」	「变成这样的原因，有一半在你身上就是了」	「そうなった理由の半分はお前だけどな」
03.txt.json	0	*top	318	0					もう半分は俺。	另一半在我。	もう半分は俺。
03.txt.json	0	*top	319	0	稔	稔			「まあとにかく、昨日からの懸念は大丈夫そうだ」	「总之，从昨天开始担心的事，看来是没问题了」	「まあとにかく、昨日からの懸念は大丈夫そうだ」
03.txt.json	0	*top	320	0					あの感じなら他に漏らしたりはしないし、\n万一やらかしても、フォローはしてくれるだろう。	看她那个样子，应该不会告诉别人，\n就算万一出了什么岔子，她应该也会帮忙圆场。	あの感じなら他に漏らしたりはしないし、\n万一やらかしても、フォローはしてくれるだろう。
03.txt.json	0	*top	321	0					疑いすぎて悪かった。	是我太过怀疑她了，对不起。	疑いすぎて悪かった。
03.txt.json	0	*top	322	0					猫村秋穂。悪いやつじゃない。	猫村秋穗。她不是坏人。	猫村秋穂。悪いやつじゃない。
03.txt.json	0	*top	323	0					俺の幼なじみだ。	她是我的青梅竹马。	俺の幼なじみだ。
03.txt.json	0	*top	324	0					・・・・・	……	・・・・・
03.txt.json	0	*top	325	0	稔	稔			「そろそろ出るわ」	「我差不多该出门了」	「そろそろ出るわ」
03.txt.json	0	*top	326	0					昨日より早めに出勤の準備にかかる。	我比昨天更早开始准备去上班。	昨日より早めに出勤の準備にかかる。
03.txt.json	0	*top	327	0	プーカ	普卡	puca0282		「えー、早くない今日は」	「诶——今天是不是太早了」	「えー、早くない今日は」
03.txt.json	0	*top	328	0	稔	稔			「オーナーの呼び出し。\n大人ってのは仕事のためなら時間を選べないんだよ」	「老板叫我过去。\n大人为了工作，可没法挑时间啊」	「オーナーの呼び出し。\n大人ってのは仕事のためなら時間を選べないんだよ」
03.txt.json	0	*top	329	0	プーカ	普卡	puca0283		「ちぇー」	「切」	「ちぇー」
03.txt.json	0	*top	330	0	プーカ	普卡	puca0284		「……」	「……」	「……」
03.txt.json	0	*top	331	0	プーカ	普卡	puca0285		「ねえ、そういえばあたし、まだ稔くんが働いてるところって\n見たことないよね」	「对了，说起来，我还从没见过稔君工作的样子呢」	「ねえ、そういえばあたし、まだ稔くんが働いてるところって\n見たことないよね」
03.txt.json	0	*top	332	0	稔	稔			「……」	「……」	「……」
03.txt.json	0	*top	333	0	プーカ	普卡	puca0286		「一緒に行っていい？」	「我可以和你一起去吗？」	「一緒に行っていい？」
03.txt.json	0	*top	334	0	稔	稔			「それは……本当に勘弁してもらえませんか？」	「那个……真的不能放过我吗？」	「それは……本当に勘弁してもらえませんか？」
03.txt.json	0	*top	335	0	プーカ	普卡	puca0287		「突然の敬語」	「突然开始用敬语」	「突然の敬語」
03.txt.json	0	*top	336	0	稔	稔			「僕、いまの仕事がわりと気に入ってるんです。\n職を失いたくないんです。お願いしますよ」	「我还挺喜欢现在这份工作的。\n我不想失去工作。拜托了」	「僕、いまの仕事がわりと気に入ってるんです。\n職を失いたくないんです。お願いしますよ」
03.txt.json	0	*top	337	0	プーカ	普卡	puca0288		「そ、そこまで嫌がらなくても」	「也、也不用这么讨厌吧」	「そ、そこまで嫌がらなくても」
03.txt.json	0	*top	338	0					当たり前だ。	那是当然的。	当たり前だ。
03.txt.json	0	*top	339	0					俺にしか見えない女の子が見えてる。	看到了只有我才能看见的女孩。	俺にしか見えない女の子が見えてる。
03.txt.json	0	*top	340	0					いまなんとか幼なじみ１人分の口を封じられたのに、\nなんで俺自身が外にもらす危険を冒さなきゃならんのだ。	我好不容易才堵住了一个青梅竹马的嘴，\n凭什么还要让自己冒着把这事泄露出去的风险啊。	いまなんとか幼なじみ１人分の口を封じられたのに、\nなんで俺自身が外にもらす危険を冒さなきゃならんのだ。
03.txt.json	0	*top	341	0	プーカ	普卡	puca0289		「いいじゃん。あたしのことは無視していいから」	「没事啦。你不用管我」	「いいじゃん。あたしのことは無視していいから」
03.txt.json	0	*top	342	0	稔	稔			「……」	「……」	「……」
03.txt.json	0	*top	343	0					でもこの流れ、いつか来るとは思ってたんだよな。	不过，我也觉得这种局面迟早会到来。	でもこの流れ、いつか来るとは思ってたんだよな。
03.txt.json	0	*top	344	0					これまではマンガ与えてれば大人しくしてたけど、\n最近ネット動画に興味もったり、\nあきらかに他のことしたがり始めてるし。	以前只要给她漫画，她就会老老实实的，\n可最近开始对网络视频感兴趣，\n明显开始想做点别的了。	これまではマンガ与えてれば大人しくしてたけど、\n最近ネット動画に興味もったり、\nあきらかに他のことしたがり始めてるし。
03.txt.json	0	*top	345	0					外に出たがってる。	她想出门。	外に出たがってる。
03.txt.json	0	*top	346	0					とすると、今日はアリな日である。	这么一来，今天就是可以出门的日子。	とすると、今日はアリな日である。
03.txt.json	0	*top	347	0					オーナーに呼ばれて、早めの出勤。\nつまり店の準備の時間に余裕がある。	老板叫我过去，所以得提前上班。\n也就是说，准备店里的时间比较充裕。	オーナーに呼ばれて、早めの出勤。\nつまり店の準備の時間に余裕がある。
03.txt.json	0	*top	348	0					ふむ。	嗯。	ふむ。
03.txt.json	0	*top	349	0	稔	稔			「ガチで大人しくしろよ。\n途中からは一切無視するからな」	「你给我老老实实的。\n从中途开始我可就完全不理你了」	「ガチで大人しくしろよ。\n途中からは一切無視するからな」
03.txt.json	0	*top	350	0	プーカ	普卡	puca0290		「うーい」	「好」	「うーい」
03.txt.json	0	*top	351	0	稔	稔			「あと、職場は見せる。でも見せるだけだ。\n仕事が始まる前には帰ること」	「还有，工作地点可以让你看看。但也就只能看看。\n开工前必须回去」	「あと、職場は見せる。でも見せるだけだ。\n仕事が始まる前には帰ること」
03.txt.json	0	*top	352	0	プーカ	普卡	puca0291		「ういうい」	「好好」	「ういうい」
03.txt.json	0	*top	353	0					仕方ないので見るだけ見せてやることに。	没办法，只好让她去看看了。	仕方ないので見るだけ見せてやることに。
03.txt.json	0	*top	354	0					この時間からなら、オーナーの用事にもよるが、\n仕事が始まる前には送り帰せる。	从这个时间出发的话，虽然要看老板找我办什么事，\n但应该能在开工前把她送回去。	この時間からなら、オーナーの用事にもよるが、\n仕事が始まる前には送り帰せる。
03.txt.json	0	*top	355	0					どうにかなるだろう。	总会有办法的吧。	どうにかなるだろう。
03.txt.json	0	*top	356	0					そんなわけで……。	所以……。	そんなわけで……。
03.txt.json	0	*top	357	0	プーカ	普卡	puca0292		「ふわあああああ」	「呼啊啊啊啊啊」	「ふわあああああ」
03.txt.json	0	*top	358	0	プーカ	普卡	puca0293		「すっげー、バーってこんなんなんだ～」	「好厉害——原来酒吧是这样的啊～」	「すっげー、バーってこんなんなんだ～」
03.txt.json	0	*top	359	0	稔	稔			「お客様、お静かにお願いします」	「这位客人，请保持安静」	「お客様、お静かにお願いします」
03.txt.json	0	*top	360	0	プーカ	普卡	puca0294		「すげー」	「好厉害」	「すげー」
03.txt.json	0	*top	361	0					プーカの職場体験開始。	普卡的职场体验开始。	プーカの職場体験開始。
03.txt.json	0	*top	362	0					オーナーはまだ来ていないので、\n今日の店の準備をして行く。	店主还没来，所以先准备好今天店里的东西。	オーナーはまだ来ていないので、\n今日の店の準備をして行く。
03.txt.json	0	*top	363	0					プーカは内装を探ったり、お酒の棚とにらめっこしたり。	普卡一会儿打量着店内装潢，一会儿又和酒架上的酒大眼瞪小眼。	プーカは内装を探ったり、お酒の棚とにらめっこしたり。
03.txt.json	0	*top	364	0					カウンター席に腰掛け、	在吧台座位上坐下、	カウンター席に腰掛け、
03.txt.json	0	*top	365	0	プーカ	普卡	puca0295		「マスター。おすすめのカクテルは？」	「老板，有什么推荐的鸡尾酒？」	「マスター。おすすめのカクテルは？」
03.txt.json	0	*top	366	0	稔	稔			「天然水と水道水をミックスさせた、\n年代もののＷａｔｅｒ　ｉｎ　ｔｈｅ　ｇｌａｓｓなど\nいかがでしょう」	「用天然水和自来水混合而成的、\n年份久远的Ｗａｔｅｒ　ｉｎ　ｔｈｅ　ｇｌａｓｓ之类的\n怎么样」	「天然水と水道水をミックスさせた、\n年代もののＷａｔｅｒ　ｉｎ　ｔｈｅ　ｇｌａｓｓなど\nいかがでしょう」
03.txt.json	0	*top	367	0	プーカ	普卡	puca0296		「うーんいい香りだ。\n１９８５年ものかね？」	「嗯——香气真不错。\n是１９８５年的吧？」	「うーんいい香りだ。\n１９８５年ものかね？」
03.txt.json	0	*top	368	0	稔	稔			「ご慧眼です」	「您真是慧眼如炬」	「ご慧眼です」
03.txt.json	0	*top	369	0	プーカ	普卡	puca0297		「マスター、あちらのお嬢さんに」	「老板，给那边的小姐来一杯」	「マスター、あちらのお嬢さんに」
03.txt.json	0	*top	370	0	プーカ	普卡	puca0298		「しくしくしく、彼氏にふられちゃったのよー」	「抽泣抽泣抽泣，我被男朋友甩了啦」	「しくしくしく、彼氏にふられちゃったのよー」
03.txt.json	0	*top	371	0					――すっ。	――唰。	――すっ。
03.txt.json	0	*top	372	0	プーカ	普卡	puca0299		「まあ。これは最高級の、\n１９８５年ものじゃないの」	「哎呀，这不是最高级的、\n１９８５年份的吗」	「まあ。これは最高級の、\n１９８５年ものじゃないの」
03.txt.json	0	*top	373	0	稔	稔			「あちらのお客様からです」	「是那边的客人送的」	「あちらのお客様からです」
03.txt.json	0	*top	374	0	プーカ	普卡	puca0300		「やあ、美しいお嬢さん」	「你好，美丽的小姐」	「やあ、美しいお嬢さん」
03.txt.json	0	*top	375	0	プーカ	普卡	puca0301		「あら、素敵な紳士」	「哎呀，真是位英俊的绅士」	「あら、素敵な紳士」
03.txt.json	0	*top	376	0	プーカ	普卡	puca0302		「マドモワゼル、君に涙は似合わない。\nそれより一緒に踊りませんか？」	「小姐，眼泪并不适合你。\n比起那个，要不要和我一起跳舞？」	「マドモワゼル、君に涙は似合わない。\nそれより一緒に踊りませんか？」
03.txt.json	0	*top	377	0	プーカ	普卡	puca0303		「Ｏｈ、ムッシュ、セシボーン」	「哦，先生，真是太棒了」	「Ｏｈ、ムッシュ、セシボーン」
03.txt.json	0	*top	378	0	プーカ	普卡	puca0304		「らーらーららららー♪」（ぴょんぴょん）	「啦——啦——啦啦啦啦——♪」（蹦蹦跳跳）	「らーらーららららー♪」（ぴょんぴょん）
03.txt.json	0	*top	379	0					テンションの高いプーカに適当に合わせながら、\n料理の仕込みをしていく。	一边随意附和着情绪高涨的普卡，\n一边准备着料理的食材。	テンションの高いプーカに適当に合わせながら、\n料理の仕込みをしていく。
03.txt.json	0	*top	380	0					……なんだかんだで会話しちゃってるな俺。\n誰かに見られたら面倒だぞ。	……不知不觉间，我居然和她聊起来了。\n要是被谁看见了，可就麻烦了。	……なんだかんだで会話しちゃってるな俺。\n誰かに見られたら面倒だぞ。
03.txt.json	0	*top	381	0					と……。	「等等……。	と……。
03.txt.json	0	*top	382	0	オーナー	老板	m_owner0001		「えっと……あー、いたいた。\n大賀くんこっちこっち」	「呃……啊，有了有了。\n大贺君，这边这边」	「えっと……あー、いたいた。\n大賀くんこっちこっち」
03.txt.json	0	*top	383	0	稔	稔			「はい」	「好的」	「はい」
03.txt.json	0	*top	384	0					ちょうどそこでオーナーがやってきた。	就在这时，老板来了。	ちょうどそこでオーナーがやってきた。
03.txt.json	0	*top	385	0					外に出るよう手を振ってくる。	他朝我挥手，示意我出去。	外に出るよう手を振ってくる。
03.txt.json	0	*top	386	0					要件は外で話すらしい。	看来是要到外面谈事情。	要件は外で話すらしい。
03.txt.json	0	*top	387	0					助かる。\nプーカに大人しくしてろと合図して、外へ。	这下得救了。\n我向普卡示意让她老实待着，然后走了出去。	助かる。\nプーカに大人しくしてろと合図して、外へ。
03.txt.json	0	*top	388	0	オーナー	老板	m_owner0002		「いやー、いつも悪いねお店のこと任せちゃって」	「哎呀——总是把店里的事交给你，真是不好意思啊」	「いやー、いつも悪いねお店のこと任せちゃって」
03.txt.json	0	*top	389	0	稔	稔			「いえ。任せてもらえるだけありがたいです」	「不会。您愿意把事情交给我，我已经很感激了」	「いえ。任せてもらえるだけありがたいです」
03.txt.json	0	*top	390	0	オーナー	老板	m_owner0003		「あっはっは、ワンオペも大変でしょ。\nそろそろ新しい子いれようとは思ってるんだけど」	「啊哈哈哈，一个人忙活也挺辛苦的吧。\n虽然我也想着差不多该招个新人了」	「あっはっは、ワンオペも大変でしょ。\nそろそろ新しい子いれようとは思ってるんだけど」
03.txt.json	0	*top	391	0	稔	稔			「それはガチで頼みたいですね。\n若くて、賢くて、機敏で、俺のいうこと素直に聞いて、\nできれば可愛い女がいいです」	「那可真得拜托您了。\n年轻、聪明、敏捷，能老老实实听我的话，\n最好还是个可爱的女孩子」	「それはガチで頼みたいですね。\n若くて、賢くて、機敏で、俺のいうこと素直に聞いて、\nできれば可愛い女がいいです」
03.txt.json	0	*top	392	0	オーナー	老板	m_owner0004		「あっはっは」	「啊哈哈哈」	「あっはっは」
03.txt.json	0	*top	393	0					頼りにならない感じで笑うオーナー。	老板笑得一副靠不住的样子。	頼りにならない感じで笑うオーナー。
03.txt.json	0	*top	394	0					実働はほぼ俺に任せて、自分は半分引退状態。\n新しい人を雇うのも厳しそうとあって、\n俺のワンオペ解消は遠そうだが……。	实际工作几乎全都交给了我，自己则处于半退休状态。\n听说要雇新人也不容易，\n看来我这一个人忙活的日子还远没有结束……。	実働はほぼ俺に任せて、自分は半分引退状態。\n新しい人を雇うのも厳しそうとあって、\n俺のワンオペ解消は遠そうだが……。
03.txt.json	0	*top	395	0					ま、自由にやらせてくれるだけでもありがたい。	不过，光是他愿意让我自由发挥，我就已经很感激了。	ま、自由にやらせてくれるだけでもありがたい。
03.txt.json	0	*top	396	0					こうして顔を合わせるのは久し振りだった。	像这样见面，已经是很久以前的事了。	こうして顔を合わせるのは久し振りだった。
03.txt.json	0	*top	397	0					信頼の裏返しか、同じ店で働いてても連絡は電話くらいで\nほとんど会うこともないのに。	这是信赖的另一面吗？明明在同一家店工作，联系也就打打电话，\n平时几乎都见不到面。	信頼の裏返しか、同じ店で働いてても連絡は電話くらいで\nほとんど会うこともないのに。
03.txt.json	0	*top	398	0	稔	稔			「それで今日は？」	「所以今天是？」	「それで今日は？」
03.txt.json	0	*top	399	0	オーナー	老板	m_owner0005		「うん、いや、僕は知らないんだけど。\n商店街の通知が来ててね」	「嗯，不，我也不清楚。\n只是收到了商店街的通知」	「うん、いや、僕は知らないんだけど。\n商店街の通知が来ててね」
03.txt.json	0	*top	400	0					分厚いファイルを見せてくれた。	他给我看了一份厚厚的文件。	分厚いファイルを見せてくれた。
03.txt.json	0	*top	401	0					回覧板ってやつだ。\nいまの時代にもあるんだなこれ。	就是所谓的传阅板。\n没想到这个时代居然还有这种东西。	回覧板ってやつだ。\nいまの時代にもあるんだなこれ。
03.txt.json	0	*top	402	0					なになに。商店街の……緊急事項。	我看看……商店街的……紧急事项。	なになに。商店街の……緊急事項。
03.txt.json	0	*top	403	0	稔	稔			「……泥棒？」	「……小偷？」	「……泥棒？」
03.txt.json	0	*top	404	0	オーナー	老板	m_owner0006		「すぐそこ」	「就在那边」	「すぐそこ」
03.txt.json	0	*top	405	0					くいっと控えめに親指で、指さす。	他用拇指轻轻地指了指，动作十分克制。	くいっと控えめに親指で、指さす。
03.txt.json	0	*top	406	0					うちの店のはす向かいにある、レンタルビデオ屋だった。	那是一家位于我们店斜对面的音像租赁店。	うちの店のはす向かいにある、レンタルビデオ屋だった。
03.txt.json	0	*top	407	0	オーナー	老板	m_owner0007		「昨日、入ったそうだよ。\nここ防犯カメラは３０年以上前からつけてるから」	「听说是昨天进来的。\n这里可是从三十多年前就装着监控摄像头了」	「昨日、入ったそうだよ。\nここ防犯カメラは３０年以上前からつけてるから」
03.txt.json	0	*top	408	0	稔	稔			「３０年……」	「三十年……」	「３０年……」
03.txt.json	0	*top	409	0	稔	稔			「……３０年前のやつそのまま使ってるんすね」	「……也就是说，还在用三十年前那套设备啊」	「……３０年前のやつそのまま使ってるんすね」
